id,name,symbol,  high  ,  low  ,percentageChange,  change  ,  price  ,  quantity  ,issueDate, sharevolume , tradevolume ,   turnover   ,lastTradedTime,    marketCap    , marketCapPercentage , issuedQTY ,date_scraped
388,MASKELIYA PLANTATIONS PLC,MASK.N0000,84,80.6,-3.51,-3,82.5,1,1997-11-05,61070,45,5039418.80,2025-06-16 14:28,4451162843.00,0.07,53953489,2025-06-16
505,SEYLAN DEVELOPMENTS PLC,CSD.N0000,31.9,28.5,8.65,2.5,31.4,1900,1995-02-08,911808,455,28024733.20,2025-06-16 14:24,4386212557.00,0.07,139688298,2025-06-16
527,LANKEM CEYLON PLC,LCEY.N0000,,,0, -   ,84,,1970-01-01,,,,,4323543588.00,0.07,51470757,2025-06-16
264,CEYLON HOSPITALS PLC,CHL.N0000,136,129.75,4.42,5.75,135.75,5,2003-11-14,14225,39,1866708.00,2025-06-16 13:54,4311789647.00,0.07,31762723,2025-06-16
383,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,23.5,22.3,-2.15,-0.5,22.8,500,1967-01-01,99336,39,2297940.00,2025-06-16 14:29,4104705478.00,0.07,180030942,2025-06-16
164,RICHARD PIERIS EXPORTS PLC,REXP.N0000,375,351.5,0.91,3.25,361.75,10,1993-10-11,1099,29,395620.25,2025-06-16 13:30,4038484754.00,0.06,11163745,2025-06-16
224,CENTRAL INDUSTRIES PLC,CIND.N0000,166,157,1.07,1.75,165,300,1990-08-14,29365,53,4723911.00,2025-06-16 14:29,3992206845.00,0.06,24195193,2025-06-16
185,SMB FINANCE PLC,SEMB.N0000,0.6,0.5,0, -   ,0.6,25000,1993-12-20,1944533,55,1166719.70,2025-06-16 14:23,3882225029.00,0.06,6470375048,2025-06-16
4561,LAUGFS POWER PLC,LPL.N0000,11.6,11.1,0, -   ,11.5,1000,2019-10-30,5807,8,66044.90,2025-06-16 14:05,3852500989.00,0.06,335000086,2025-06-16
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,81.2,76,2.41,1.9,80.9,19,1998-06-03,34268,51,2669026.60,2025-06-16 14:04,3824363533.00,0.06,47272726,2025-06-16
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,24.4,22.1,2.58,0.6,23.9,1,1975-01-01,199880,121,4699267.30,2025-06-16 14:29,3824000000.00,0.06,160000000,2025-06-16
1845,ABANS FINANCE PLC,AFSL.N0000,51,50.9,-0.2,-0.1,50.9,7,2011-06-27,2459,5,125217.50,2025-06-16 10:44,3750982404.00,0.06,73693171,2025-06-16
134,HUNTER & COMPANY PLC,HUNT.N0000,730,702.25,-0.21,-1.5,727.5,10,1947-01-01,1123,17,816850.50,2025-06-16 14:14,3742987500.00,0.06,5145000,2025-06-16
400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,7,6.8,0, -   ,7,5,1991-01-04,318608,46,2206556.00,2025-06-16 14:12,3671777459.00,0.06,524539637,2025-06-16
2026,AGSTAR PLC,AGST.N0000,8,7.8,0, -   ,7.9,1000,2012-02-16,90755,40,716190.20,2025-06-16 14:09,3644186774.00,0.06,461289465,2025-06-16
478,RENUKA CITY HOTELS PLC.,RENU.N0000,514.25,495,0, -   ,514.5,1,1992-10-19,7,4,3503.25,2025-06-16 11:12,3601500000.00,0.06,7000000,2025-06-16
168,CONVENIENCE FOODS LANKA PLC,SOY.N0000,1340.25,1305,-2.2,-29.5,1309.25,11,1992-05-13,265,11,347065.75,2025-06-16 14:13,3600437500.00,0.06,2750000,2025-06-16
198,LEE HEDGES PLC,SHAW.N0000,147.5,140,-1.06,-1.5,140.25,10,1954-01-01,21300,13,3063422.50,2025-06-16 12:37,3590782883.00,0.06,25602730,2025-06-16
1561,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,12.8,12,0.8,0.1,12.6,10792,2010-04-29,420705,67,5205613.40,2025-06-16 14:29,3555812232.00,0.06,282207320,2025-06-16
123,DANKOTUWA PORCELAIN PLC,DPL.N0000,21.8,21.5,-0.92,-0.2,21.6,764,1995-02-21,10187,29,220188.40,2025-06-16 14:23,3511143072.00,0.06,162552920,2025-06-16
308,C M HOLDINGS PLC,COLO.N0000,229,220,-3.33,-7.75,225.25,185,1970-01-01,5492,15,1236091.00,2025-06-16 12:59,3423800000.00,0.05,15200000,2025-06-16
372,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,132,130,0, -   ,132,5,1996-01-08,2818,8,367324.50,2025-06-16 14:15,3300000000.00,0.05,25000000,2025-06-16
701,RENUKA HOLDINGS PLC,RHL.N0000,19.5,18.8,2.09,0.4,19.5,1000,2008-03-10,8054,12,154360.90,2025-06-16 14:06,3227021285.00,0.05,165488271,2025-06-16
5311,hSenid Business Solutions PLC,HBS.N0000,11.9,11,-2.61,-0.3,11.2,1646,2021-12-21,337172,159,3798131.90,2025-06-16 14:29,3194853301.00,0.05,285254759,2025-06-16
214,HAYLEYS LEISURE PLC,CONN.N0000,29.5,28,3.16,0.9,29.4,10,1996-03-11,51854,47,1472503.00,2025-06-16 14:16,3174904765.00,0.05,107989958,2025-06-16
147,KOTAGALA PLANTATIONS PLC,KOTA.N0000,9.2,9,0, -   ,9.1,2,1995-12-12,719795,124,6535082.70,2025-06-16 14:29,3080463750.00,0.05,338512500,2025-06-16
443,LANKA VENTURES PLC,LVEN.N0000,53.7,48.2,6.28,3.1,52.5,8000,1995-06-08,61580,82,3153062.70,2025-06-16 14:12,3062058930.00,0.05,58324932,2025-06-16
188,BAIRAHA FARMS PLC,BFL.N0000,173,169,1.32,2.25,172.25,1,1994-12-05,8786,25,1497159.50,2025-06-16 12:39,3031600000.00,0.05,17600000,2025-06-16
5251,LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,3.8,3.6,0, -   ,3.8,100,2021-11-16,3660803,210,13500467.80,2025-06-16 14:28,3002641364.00,0.05,790168780,2025-06-16
3307,SINGHE HOSPITALS PLC,SINH.N0000,7,6.5,0, -   ,6.9,4300,2015-04-21,460495,89,3053641.10,2025-06-16 14:22,2975976176.00,0.05,431300895,2025-06-16
468,TAL LANKA HOTELS PLC,TAJ.N0000,21,20.7,4.48,0.9,21,1,1982-01-01,1901,8,39700.90,2025-06-16 14:16,2932387374.00,0.05,139637494,2025-06-16
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,42.5,40.1,0.47,0.2,42.4,300,1987-04-20,286695,156,12012745.90,2025-06-16 14:30,2904998476.00,0.05,68514115,2025-06-16
479,SATHOSA MOTORS PLC,SMOT.N0000,497.75,470,0.63,3,481,440,1993-11-08,1445,25,694981.00,2025-06-16 13:21,2902172182.00,0.05,6033622,2025-06-16
406,ACL PLASTICS PLC,APLA.N0000,699,675,-0.04,-0.25,685,138,1995-04-05,1736,24,1185505.25,2025-06-16 13:51,2885562500.00,0.05,4212500,2025-06-16
1485,RENUKA AGRI FOODS PLC,RAL.N0000,3.7,3.5,0, -   ,3.6,2000,2010-01-04,479121,48,1721192.30,2025-06-16 14:28,2875785498.00,0.05,798829305,2025-06-16
414,THE FORTRESS RESORTS PLC,RHTL.N0000,25.9,25.5,-1.15,-0.3,25.7,500,1999-03-30,14601,18,376237.90,2025-06-16 14:21,2849787779.00,0.05,110886684,2025-06-16
317,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,64.6,61,-3.14,-2,61.6,5,1997-08-29,8171,10,503547.90,2025-06-16 13:22,2833600000.00,0.05,46000000,2025-06-16
461,CEYLON LAND & EQUITY PLC,KZOO.N0000,9.5,9.1,-2.13,-0.2,9.2,1,1958-01-01,683255,160,6291234.70,2025-06-16 14:20,2825120976.00,0.05,307078367,2025-06-16
250,LANKA REALTY INVESTMENTS PLC,ASCO.N0000,13.5,12.9,2.31,0.3,13.3,72,1969-01-01,42353,39,560363.80,2025-06-16 14:15,2811226692.00,0.05,211370428,2025-06-16
455,DOLPHIN HOTELS PLC,STAF.N0000,45.4,44,-0.45,-0.2,44.4,1000,1982-01-01,75298,38,3340098.20,2025-06-16 13:23,2807987158.00,0.04,63242954,2025-06-16
1858,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,275,260,1.69,4.5,271,952,2010-10-06,14804,98,4003769.50,2025-06-16 14:29,2803134028.00,0.04,10343668,2025-06-16
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,44,42,-0.92,-0.4,43,17,2003-11-12,110718,99,4665314.80,2025-06-16 14:29,2782552360.00,0.04,64710520,2025-06-16
492,ON'ALLY HOLDINGS PLC,ONAL.N0000,29.9,29,-1.36,-0.4,29,2,1988-10-20,254,4,7367.80,2025-06-16 14:12,2697089523.00,0.04,93003087,2025-06-16
364,AMANA TAKAFUL PLC,ATL.N0000,13.6,13.2,-2.22,-0.3,13.2,600,2006-11-27,17853,10,238963.60,2025-06-16 10:46,2687924488.00,0.04,203630643,2025-06-16
1446,RESUS ENERGY PLC,HPWR.N0000,30.9,29.5,1.72,0.5,29.6,340,2009-10-08,5253,22,155286.70,2025-06-16 13:22,2551070879.00,0.04,86184827,2025-06-16
101,CITRUS LEISURE PLC,REEF.N0000,4,3.8,-2.5,-0.1,3.9,100,1984-01-01,545955,65,2107366.40,2025-06-16 14:21,2517780240.00,0.04,645584677,2025-06-16
507,RENUKA FOODS PLC,COCO.N0000,14,13,-0.71,-0.1,13.9,1371,1994-06-06,38738,33,530771.90,2025-06-16 14:22,2502073906.00,0.04,180005317,2025-06-16
107,MARAWILA  RESORTS  PLC,MARA.N0000,7.2,7,-1.39,-0.1,7.1,100000,1997-06-18,1085003,48,7688357.30,2025-06-16 14:27,2498656062.00,0.04,351923389,2025-06-16
403,EAST WEST PROPERTIES PLC,EAST.N0000,18.3,17.1,-0.55,-0.1,18,2500,1983-01-01,174811,31,3152471.60,2025-06-16 14:11,2488320000.00,0.04,138240000,2025-06-16
2188,BERUWALA RESORTS PLC,BERU.N0000,3.7,3.5,0, -   ,3.5,550,2012-07-04,291220,52,1029574.30,2025-06-16 14:13,2451905033.00,0.04,700544295,2025-06-16
520,C T LAND DEVELOPMENT PLC,CTLD.N0000,30,27.5,2.05,0.6,29.9,500,1988-03-22,65885,58,1895906.70,2025-06-16 14:29,2429375000.00,0.04,81250000,2025-06-16
561,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,125,121.25,-0.2,-0.25,123.25,243,1998-05-04,2511,17,309531.25,2025-06-16 14:26,2390908263.00,0.04,19398850,2025-06-16
529,CHEMANEX PLC,CHMX.N0000,151.25,149,0.34,0.5,149.5,2,1974-01-01,2203,15,328866.50,2025-06-16 13:44,2348243144.00,0.04,15707312,2025-06-16
128,BROWNS BEACH HOTELS PLC,BBH.N0000,17.9,17.7,-2.2,-0.4,17.8,2844,1993-02-22,8984,23,159955.20,2025-06-16 13:17,2306880000.00,0.04,129600000,2025-06-16
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,22.9,22.6,-3.8,-0.9,22.8,30,1998-12-02,6018,22,136880.10,2025-06-16 13:14,2266472555.00,0.04,99406691,2025-06-16
313,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,,,0, -   ,15000,,1970-01-01,,,,,2239995000.00,0.04,149333,2025-06-16
5732,UB FINANCE PLC,UBF.N0000,0.8,0.6,-12.5,-0.1,0.7,5000,2023-08-14,535553,28,375751.20,2025-06-16 14:29,2224939757.00,0.04,3178485367,2025-06-16
4681,HNB FINANCE PLC,HNBF.X0000,6,5.3,3.51,0.2,5.9,72,2020-01-08,81856,86,459616.20,2025-06-16 14:22,2125917500.00,0.03,360325000,2025-06-16
132,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,48,45.6,-1.29,-0.6,45.9,188,1998-03-25,2905,22,133979.20,2025-06-16 14:24,2125894715.00,0.03,46315789,2025-06-16
382,LAXAPANA PLC,LITE.N0000,31.3,29,3.67,1.1,31.1,500,1982-01-01,57865,22,1792748.80,2025-06-16 14:25,2059595603.00,0.03,66224939,2025-06-16
204,ABANS ELECTRICALS PLC,ABAN.N0000,411.5,401,-2.01,-8.25,403,30,1984-01-01,5708,73,2319063.75,2025-06-16 13:58,2059555680.00,0.03,5110560,2025-06-16
170,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,12.3,11.5,0.84,0.1,12,60,1998-07-06,6337,23,74092.70,2025-06-16 14:11,2034013164.00,0.03,169501097,2025-06-16
490,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,179,164,-5.98,-10.75,169,1,1983-01-01,6649,27,1123682.00,2025-06-16 14:26,2028000000.00,0.03,12000000,2025-06-16
22,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,109.75,105.25,-0.23,-0.25,109.5,500,1981-01-01,26104,22,2861325.75,2025-06-16 11:48,1974503453.00,0.03,18031995,2025-06-16
385,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,220,205,6.03,12.5,219.75,50,1986-06-15,2467,19,538159.00,2025-06-16 13:22,1930952260.00,0.03,8787041,2025-06-16
1971,WASKADUWA BEACH RESORT PLC,CITW.N0000,2,1.9,0, -   ,2,2000,2012-01-03,112870,20,225730.00,2025-06-16 14:26,1873367976.00,0.03,936683988,2025-06-16
55,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,36.8,36.8,4.84,1.7,36.8,705,1998-06-15,2000,3,73600.00,2025-06-16 9:37,1840000000.00,0.03,50000000,2025-06-16
5532,LUMINEX PLC,LUMX.N0000,6.5,6.1,1.56,0.1,6.5,100,2022-06-23,119308,46,741662.50,2025-06-16 14:13,1763125000.00,0.03,271250000,2025-06-16
3244,ARPICO INSURANCE PLC,AINS.N0000,28.3,28.2,0, -   ,26.4,1,2015-01-16,2,2,56.50,2025-06-16 11:56,1748482745.00,0.03,66230407,2025-06-16
2229,HIKKADUWA BEACH RESORT PLC,CITH.N0000,3.2,3.1,0, -   ,3.2,1245,2012-12-17,438366,32,1392396.70,2025-06-16 13:38,1736523299.00,0.03,542663531,2025-06-16
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,6.7,6.3,0, -   ,6.5,1,2012-09-12,355799,107,2291206.90,2025-06-16 14:29,1690000000.00,0.03,260000000,2025-06-16
432,SERENDIB HOTELS PLC,SHOT.X0000,11.7,11.5,-1.68,-0.2,11.7,500,1973-01-01,9999,11,116057.70,2025-06-16 14:27,1685317421.00,0.03,144044224,2025-06-16
533,GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,58,54,0, -   ,57.2,30,2001-11-21,11560,36,652161.90,2025-06-16 14:17,1652790511.00,0.03,28894939,2025-06-16
44,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,63.3,60,0.8,0.5,63.3,135,1949-01-01,38394,51,2402541.00,2025-06-16 14:28,1611436962.00,0.03,25457140,2025-06-16
460,E - CHANNELLING PLC,ECL.N0000,12.8,12.2,3.25,0.4,12.7,20,2002-05-21,10744,19,132027.70,2025-06-16 14:27,1551068971.00,0.02,122131415,2025-06-16
277,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,216,210,2.62,5.5,215.25,31,1987-06-01,132,9,28406.00,2025-06-16 13:23,1527543150.00,0.02,7096600,2025-06-16
482,TANGERINE BEACH HOTELS PLC,TANG.N0000,73.9,70.3,4.38,3.1,73.8,30,1983-01-01,612,5,43482.20,2025-06-16 14:04,1476000000.00,0.02,20000000,2025-06-16
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,31.4,28.7,-7.01,-2.2,29.2,60,2016-08-18,319,7,9210.60,2025-06-16 10:46,1460000000.00,0.02,50000000,2025-06-16
218,NATION LANKA FINANCE PLC,CSF.N0000,0.2,0.1,100,0.1,0.2,1,1994-06-13,29007458,89,2915651.60,2025-06-16 14:29,1399354807.00,0.02,6996774035,2025-06-16
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,13.2,12.6,-1.54,-0.2,12.8,40,2010-11-25,12795,24,162181.90,2025-06-16 14:21,1396327834.00,0.02,109088112,2025-06-16
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,39.9,38.8,-4.4,-1.8,39.1,1,2019-06-03,3502,8,136989.80,2025-06-16 10:16,1368348097.00,0.02,34996115,2025-06-16
113,EQUITY TWO PLC,ETWO.N0000,45,43.1,-1.59,-0.7,43.2,3000,1994-11-21,26298,40,1145568.40,2025-06-16 14:28,1339200000.00,0.02,31000000,2025-06-16
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,31.8,31.4,-1.56,-0.5,31.5,1260,1970-01-01,3672,12,115630.80,2025-06-16 12:11,1329629805.00,0.02,42210470,2025-06-16
306,THE AUTODROME PLC,AUTO.N0000,118,110,-7.56,-9,110,65,1975-01-01,120,5,13360.00,2025-06-16 14:01,1320000000.00,0.02,12000000,2025-06-16
5371,KAPRUKA HOLDINGS PLC,KPHL.N0000,8,7.8,0, -   ,8,5000,2022-01-07,18821,13,149667.80,2025-06-16 14:27,1313042880.00,0.02,164130360,2025-06-16
183,HOTEL SIGIRIYA PLC,HSIG.N0000,73,70,2.76,1.9,70.8,490,1981-01-01,10125,26,712573.00,2025-06-16 14:19,1244451600.00,0.02,17577000,2025-06-16
1522,CEYLON TEA BROKERS PLC,CTBL.N0000,7,6.7,-4.29,-0.3,6.7,1,2010-03-16,88312,57,595936.90,2025-06-16 14:06,1222080000.00,0.02,182400000,2025-06-16
103,HORANA PLANTATIONS PLC,HOPL.N0000,49.4,47.5,-0.41,-0.2,48.4,100,1996-02-12,12859,28,618710.40,2025-06-16 14:19,1210000000.00,0.02,25000000,2025-06-16
278,UNION CHEMICALS LANKA PLC,UCAR.N0000,853,795,-6.25,-53.75,806.25,1,1988-08-01,2351,102,1895047.50,2025-06-16 14:21,1209375000.00,0.02,1500000,2025-06-16
484,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,39.9,38.4,-0.51,-0.2,38.8,1,1996-08-01,13870,32,538897.20,2025-06-16 12:30,1164000000.00,0.02,30000000,2025-06-16
6032,MAHARAJA FOODS PLC,MFPE.N0000,9.2,8.6,3.37,0.3,9.2,150,2024-07-26,23163,28,210417.90,2025-06-16 13:16,1150000000.00,0.02,125000000,2025-06-16
524,HAYLEYS FIBRE PLC,HEXP.N0000,48.5,47.8,-0.21,-0.1,47.9,1,1992-03-17,8491,16,406410.40,2025-06-16 14:24,1149600000.00,0.02,24000000,2025-06-16
453,CEYLON HOSPITALS PLC,CHL.X0000,115,111.5,0, -   ,113,40,2003-11-14,56,2,6384.00,2025-06-16 10:40,1145115445.00,0.02,10133765,2025-06-16
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.4,0.3,-25,-0.1,0.3,435,1978-01-01,932413,24,299826.00,2025-06-16 14:25,1124823375.00,0.02,3749411250,2025-06-16
405,EASTERN MERCHANTS PLC,EMER.N0000,9.4,9,-1.1,-0.1,9,1,1982-01-01,290903,47,2618593.00,2025-06-16 13:40,1057014000.00,0.02,117446000,2025-06-16
1744,LAUGFS GAS PLC,LGL.X0000,19.9,18.5,0, -   ,19.9,453,2010-12-08,18305,17,347154.50,2025-06-16 13:50,1034800000.00,0.02,52000000,2025-06-16
3080,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,20,18.8,1.08,0.2,18.8,5,2014-03-27,3440,23,66518.40,2025-06-16 12:27,1010086400.00,0.02,53728000,2025-06-16
259,LANKA CERAMIC PLC,CERA.N0000,164.25,163,0, -   ,163.25,1,1993-04-07,138,10,22538.00,2025-06-16 14:14,979500000.00,0.02,6000000,2025-06-16
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,18.8,18.5,-0.53,-0.1,18.8,60,1982-01-01,2455,11,46002.50,2025-06-16 13:08,884849203.60,0.01,47066447,2025-06-16
5005,VIDULLANKA PLC,VLL.X0000,10.4,10.3,-0.95,-0.1,10.4,500,2005-06-10,5773,17,59787.30,2025-06-16 14:21,853981180.00,0.01,82113575,2025-06-16
209,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,336,285,-9.6,-31.75,299,1,1983-01-01,449,13,134306.50,2025-06-16 12:51,850652010.00,0.01,2844990,2025-06-16
437,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,96.9,90,-7.67,-7.5,90.3,77,1980-01-01,64605,53,5835643.00,2025-06-16 11:33,812700000.00,0.01,9000000,2025-06-16
1786,HVA FOODS PLC,HVA.N0000,3.4,3.2,0, -   ,3.3,1,2011-02-15,707990,128,2331334.20,2025-06-16 14:17,806936420.40,0.01,244526188,2025-06-16
137,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,260,260,0, -   ,260,8,1975-01-01,1999,4,519740.00,2025-06-16 12:24,763683700.00,0.01,2937245,2025-06-16
1595,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,36.9,35.8,-2.38,-0.9,36.9,400,2000-07-26,634,5,23265.80,2025-06-16 13:45,747249354.00,0.01,20250660,2025-06-16
4,TESS AGRO PLC,TESS.N0000,1.2,1,0, -   ,1.1,92,2002-12-31,373927,25,411577.60,2025-06-16 13:20,744769353.90,0.01,677063049,2025-06-16
2150,RAMBODA FALLS PLC,RFL.N0000,36.1,36,-5.5,-2.1,36.1,100,2012-06-18,185,3,6670.00,2025-06-16 10:31,722000000.00,0.01,20000000,2025-06-16
117,SAMSON INTERNATIONAL PLC,SIL.N0000,158,145,0, -   ,154,1,1993-03-22,69,4,10317.00,2025-06-16 13:47,651846734.00,0.01,4232771,2025-06-16
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,5.4,4.5,2.13,0.1,4.8,46,2014-02-19,121433,79,591394.00,2025-06-16 14:29,646470336.00,0.01,134681320,2025-06-16
5511,ALPHA FIRE SERVICES PLC,AFS.N0000,16.8,16,-1.79,-0.3,16.5,498,,205304,86,3341699.70,2025-06-16 13:57,626175000.00,0.01,37950000,2025-06-16
357,SMB FINANCE PLC,SEMB.X0000,0.3,0.2,0, -   ,0.2,747280,1993-12-20,1126256,21,238455.60,2025-06-16 14:29,616320742.40,0.01,3081603712,2025-06-16
243,SERENDIB LAND PLC,SLND.N0000,1420,1419.5,0, -   ,1476.5,2,1983-01-01,15,2,21299.00,2025-06-16 14:23,588984709.00,0.01,398906,2025-06-16
160,ASIA CAPITAL PLC,ACAP.N0000,4.3,4.1,2.44,0.1,4.2,10,1994-09-22,8720,10,36446.00,2025-06-16 14:24,551585979.00,0.01,131329995,2025-06-16
466,GESTETNER OF CEYLON PLC,GEST.N0000,184.75,165,6.52,11,179.75,264,1965-01-01,12845,116,2239882.25,2025-06-16 14:07,477741707.00,0.01,2657812,2025-06-16
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,5.1,4.8,0, -   ,5,995,1956-01-01,4473,9,21974.80,2025-06-16 14:24,475000000.00,0.01,95000000,2025-06-16
4562,LAUGFS POWER PLC,LPL.X0000,8.8,8.2,-1.14,-0.1,8.7,200,2019-10-30,2900,6,24740.00,2025-06-16 14:12,452400000.00,0.01,52000000,2025-06-16
1800,AMW CAPITAL LEASING AND FINANCE PLC,AMCL.N0000,,,0, -   ,22.4,,2011-06-08,,,,,448000000.00,0.01,20000000,2025-06-16
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1.5,1.4,-6.67,-0.1,1.4,1000,1965-01-01,173582,23,243036.90,2025-06-16 14:15,396200000.00,0.01,283000000,2025-06-16
1481,RENUKA HOLDINGS PLC,RHL.X0000,16,15.2,1.28,0.2,15.8,7082,2008-03-10,54594,20,864347.00,2025-06-16 14:22,382387160.20,0.01,24201719,2025-06-16
5173,E M L CONSULTANTS PLC,EML.N0000,4,3.7,-2.5,-0.1,3.9,5000,2021-09-27,89558,20,344872.70,2025-06-16 14:13,354510000.00,0.01,90900000,2025-06-16
4966,CHRISSWORLD PLC,CWL.N0000,10.5,10.2,0, -   ,10.3,25,2021-05-18,16940,17,173200.30,2025-06-16 14:19,309000000.00, -   ,30000000,2025-06-16
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,8.5,8.2,1.22,0.1,8.3,11650,2021-12-28,12860,4,106918.00,2025-06-16 14:25,300875000.00, -   ,36250000,2025-06-16
2091,GREENTECH ENERGY PLC,MEL.N0000,2.7,2.4,0, -   ,2.6,1000,2012-04-25,125150,41,318971.30,2025-06-16 14:16,260000000.00, -   ,100000000,2025-06-16
5472,EXTERMINATORS PLC,EXT.N0000,4.7,4.5,2.17,0.1,4.7,1000,2022-03-30,71147,20,324566.60,2025-06-16 14:15,248406557.30, -   ,52852459,2025-06-16
2035,AGSTAR PLC,AGST.X0000,,,0, -   ,7.7,,2012-02-16,,,,,201821119.50, -   ,26210535,2025-06-16
203,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,70.3,69.8,0.57,0.4,70.3,100,1983-01-01,365,4,25642.00,2025-06-16 14:06,168720000.00, -   ,2400000,2025-06-16
241,CEYLON PRINTERS PLC,CPRT.N0000,279.75,276.5,0, -   ,241.5,2,1974-01-01,26,2,7267.00,2025-06-16 13:57,144941055.00, -   ,600170,2025-06-16
526,OFFICE EQUIPMENT PLC,OFEQ.N0000,178,177,0, -   ,162.25,2,1974-01-01,10,3,1775.75,2025-06-16 13:56,135245110.00, -   ,833560,2025-06-16
180,YORK ARCADE HOLDINGS PLC,YORK.N0000,175,167.5,0, -   ,166.5,75,1985-05-01,78,2,13627.50,2025-06-16 9:38,124875000.00, -   ,750000,2025-06-16
487,PARAGON CEYLON PLC,PARA.N0000,,,0, -   ,98.8,,1974-01-01,,,,,98827664.00, -   ,1000280,2025-06-16
1521,RENUKA FOODS PLC,COCO.X0000,12.2,11.4,-0.81,-0.1,12.2,875,1994-06-06,16341,19,198451.40,2025-06-16 14:23,89142960.00, -   ,7306800,2025-06-16
2997,TESS AGRO PLC,TESS.X0000,0.9,0.8,-11.11,-0.1,0.8,3500,2002-12-31,183522,9,149600.70,2025-06-16 12:06,53333333.60, -   ,66666667,2025-06-16
301,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,,,0, -   , -   ,,1992-03-31,,,,,, -   ,225976714,2025-06-16
311,CITY HOUSING & REAL ESTATE CO. PLC,CHOU.N0000,,,0, -   , -   ,,1988-04-29,,,,,, -   ,13379850,2025-06-16
485,SERENDIB ENGINEERING GROUP PLC,IDL.N0000,,,0, -   , -   ,,2002-08-23,,,,,, -   ,32383250,2025-06-16
7,KELSEY DEVELOPMENTS PLC,KDL.N0000,,,0, -   , -   ,,1984-01-01,,,,,, -   ,17429274,2025-06-16
2789,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,ASPM.N0000,,,0, -   , -   ,,2013-05-03,,,,,, -   ,18792783,2025-06-16
153,STANDARD CAPITAL PLC,SING.N0000,,,0, -   , -   ,,1983-01-01,,,,,, -   ,5540828,2025-06-16
1802,BIMPUTH LANKA INVESTMENTS PLC,BLI.N0000,,,0, -   , -   ,,2011-06-13,,,,,, -   ,107733344,2025-06-16
2846,ANILANA HOTELS AND PROPERTIES PLC,ALHP.N0000,,,0, -   , -   ,,2013-07-17,,,,,, -   ,1281320814,2025-06-16
135,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,,,0, -   , -   ,,1992-03-31,,,,,, -   ,699524300,2025-06-16
297,JOHN KEELLS HOLDINGS PLC,JKH.N0000,22.1,21.7,-0.46,-0.1,21.8,3300,1986-10-23,11449217,649,251106521.90,2025-06-17 14:26,385000000000.00,6.2,17645647167,2025-06-17
381,CEYLON TOBACCO COMPANY PLC,CTC.N0000,1469.75,1449.5,-0.36,-5.25,1450,10,1955-01-01,2871,65,4172313.75,2025-06-17 14:16,272000000000.00,4.38,187323751,2025-06-17
